Date,Open,High,Low,Close,Change,%Change,Volume
8/15/18,112.17,112.18,111.06,111.19,-1.88,-1.66%,12398300
8/16/18,111.46,111.88,111.1,111.1,-0.09,-0.08%,7484600
8/17/18,111.69,112.15,111.38,112.13,1.03,0.93%,8470900
8/20/18,112.38,112.74,112.16,112.69,0.56,0.50%,5313400
8/21/18,112.77,113.1,112.44,113.02,0.33,0.29%,5042400
8/22/18,113.39,113.49,113.07,113.27,0.25,0.22%,6215900
8/23/18,112.68,112.88,112.06,112.2,-1.07,-0.94%,5500100
8/24/18,113.25,114.42,113.21,114.16,1.96,1.75%,9214700
8/27/18,114.12,114.78,114.12,114.59,0.43,0.38%,4364100
8/28/18,114.76,114.87,113.55,113.68,-0.91,-0.79%,6101300
8/29/18,114.16,114.21,113.85,114.2,0.52,0.46%,5616300
8/30/18,113.92,113.93,113.24,113.64,-0.56,-0.49%,5431800
8/31/18,113.72,114.06,113.44,113.51,-0.13,-0.11%,5048600
9/4/18,112.75,113.07,112.61,112.93,-0.58,-0.51%,6617400
9/5/18,113.36,113.44,113.12,113.32,0.39,0.35%,4459200
9/6/18,113.89,114.26,113.28,113.54,0.22,0.19%,4784700
9/7/18,113.26,113.6,112.97,113.23,-0.31,-0.27%,3714000
9/10/18,113.26,113.43,113,113.15,-0.08,-0.07%,2316700
9/11/18,112.65,113.37,112.42,113.22,0.07,0.06%,3791300
9/12/18,113.12,114.39,113.055,114.17,0.95,0.84%,6315900
9/13/18,114.72,114.78,113.58,113.76,-0.41,-0.36%,5636000
9/14/18,113.79,113.9,112.91,113.02,-0.74,-0.65%,5375600
9/17/18,113.6,114.03,113.55,113.61,0.59,0.52%,4727200
9/18/18,113.79,113.91,113.275,113.44,-0.17,-0.15%,4737800
9/19/18,113.94,114.15,113.68,113.88,0.44,0.39%,4223100
9/20/18,114.21,114.37,113.855,114.27,0.39,0.34%,4384500
9/21/18,112.87,113.68,112.79,113.49,-0.78,-0.68%,6831500
9/24/18,113.68,113.96,113.43,113.47,-0.02,-0.02%,4435500
9/25/18,113.75,113.885,113.57,113.65,0.18,0.16%,3004800
9/26/18,113.11,113.6,112.66,113.05,-0.6,-0.53%,8297400
9/27/18,112.1,112.42,111.85,112.05,-1,-0.88%,7683700
9/28/18,112.16,113,112.07,112.76,0.71,0.63%,6020500
10/1/18,112.4,112.62,112.15,112.57,-0.19,-0.17%,3893000
10/2/18,113.7,114.33,113.61,113.87,1.3,1.15%,10776900
10/3/18,113.87,114.05,113.26,113.42,-0.45,-0.40%,6674500
10/4/18,113.83,114.19,113.255,113.48,0.06,0.05%,6616200
10/5/18,113.81,114.1,113.57,113.8,0.32,0.28%,7994400
10/8/18,112.25,112.59,111.9,112.54,-1.26,-1.11%,12111500
10/9/18,112.37,112.67,111.97,112.6,0.06,0.05%,8352600
10/10/18,112.47,112.96,112.25,112.88,0.28,0.25%,10571300
10/11/18,114.2,116.04,114.09,115.78,2.9,2.57%,26810900
10/12/18,115.58,115.71,115.08,115.23,-0.55,-0.48%,12939300
10/15/18,116.12,116.53,115.89,116,0.77,0.67%,11828300
10/16/18,116.49,116.6,115.8,115.8,-0.2,-0.17%,9531700
10/17/18,115.89,116.33,115.68,115.79,-0.01,-0.01%,7078600
10/18/18,115.83,116.41,115.63,115.92,0.13,0.11%,7964100
10/19/18,116.23,116.24,115.96,116.01,0.09,0.08%,7453900
10/22/18,115.57,115.78,115.43,115.71,-0.3,-0.26%,5200700
10/23/18,117.16,117.25,116.33,116.39,0.68,0.59%,12704100
10/24/18,116.38,116.72,116.11,116.66,0.27,0.23%,8563200
10/25/18,116.58,116.73,116.19,116.4,-0.26,-0.22%,8303400
10/26/18,116.83,117.65,116.46,116.77,0.37,0.32%,15733100
10/29/18,116.41,116.54,115.84,116.31,-0.46,-0.39%,8732400
10/30/18,115.85,116.04,115.635,115.8,-0.51,-0.44%,7233600
10/31/18,114.89,115.17,114.66,115.15,-0.65,-0.56%,11409300
11/1/18,116.33,117.07,116.18,116.63,1.48,1.29%,13662900
11/2/18,116.61,116.98,116.39,116.65,0.02,0.02%,8796900
11/5/18,116.28,116.67,116.23,116.37,-0.28,-0.24%,6291400
11/6/18,116.44,116.525,115.74,116.04,-0.33,-0.28%,7270700
11/7/18,116.26,116.345,115.9,116.03,-0.01,-0.01%,8392100
11/8/18,115.77,116.15,115.5,115.78,-0.25,-0.22%,7638800
11/9/18,114.6,114.75,114.14,114.48,-1.3,-1.12%,14159400
11/12/18,114.01,114.05,113.58,113.66,-0.82,-0.72%,7499000
11/13/18,113.72,113.93,113.42,113.7,0.04,0.04%,9309000
11/14/18,113.53,115.06,113.46,114.64,0.94,0.83%,13950200
11/15/18,114.83,114.99,114.56,114.77,0.13,0.11%,8910500
11/16/18,115.83,115.88,115.37,115.62,0.85,0.74%,8576900
11/19/18,115.45,115.92,115.37,115.67,0.05,0.04%,8508400
11/20/18,115.94,115.95,115.37,115.67,0,0.00%,9075100
11/21/18,115.94,116.35,115.86,115.86,0.19,0.16%,8834200
11/23/18,115.76,115.88,115.585,115.77,-0.09,-0.08%,3726600
11/26/18,115.84,115.87,115.53,115.64,-0.13,-0.11%,4018600
11/27/18,115.55,115.63,114.6,114.95,-0.69,-0.60%,9671100
11/28/18,114.76,116.07,114.59,115.38,0.43,0.37%,13789000
11/29/18,115.97,116.24,115.56,115.74,0.36,0.31%,6479500
11/30/18,115.42,115.66,115.04,115.54,-0.2,-0.17%,8169500
12/3/18,116.6,116.77,116.295,116.41,0.87,0.75%,8463300
12/4/18,117.37,117.39,116.93,117.12,0.71,0.61%,7186400
12/6/18,117.38,117.685,116.92,117.14,0.02,0.02%,9267600
12/7/18,117.62,118.23,117.54,118.09,0.95,0.81%,10402900
12/10/18,117.7,117.94,117.42,117.68,-0.41,-0.35%,8118100
12/11/18,117.67,117.89,117.35,117.54,-0.14,-0.12%,6395300
12/12/18,117.7,117.95,117.61,117.79,0.25,0.21%,4136700
12/13/18,117.54,117.62,117.26,117.53,-0.26,-0.22%,4131700
12/14/18,116.63,117.3,116.58,117.06,-0.47,-0.40%,7501600
12/17/18,117.37,118.03,117.35,117.87,0.81,0.69%,8455000
12/18/18,117.85,118.2,117.81,118.15,0.28,0.24%,7542800
12/19/18,118.24,118.96,117.4,117.43,-0.72,-0.61%,13827500
12/20/18,119.11,119.74,118.68,119.24,1.81,1.54%,18615100
12/21/18,119.19,119.25,118.57,118.72,-0.52,-0.44%,13629800
12/24/18,119.57,120.14,119.57,120.02,1.3,1.10%,9736300
12/26/18,120.62,120.995,119.57,119.66,-0.36,-0.30%,14293400
12/27/18,120.57,120.895,120.14,120.57,0.91,0.76%,11874400
12/28/18,120.8,121.08,120.72,121.06,0.49,0.41%,6864800
12/31/18,120.98,121.26,120.83,121.25,0.19,0.16%,8449400
1/2/19,121.35,121.75,120.88,121.33,0.08,0.07%,12776100
1/3/19,121.78,122.46,121.73,122.43,1.1,0.91%,15440800
1/4/19,121.32,121.6,120.69,121.44,-0.99,-0.81%,13334300
1/7/19,122.16,122.22,121.57,121.86,0.42,0.35%,7473600
1/8/19,121.15,121.71,121.06,121.53,-0.33,-0.27%,7643300
1/9/19,121.45,122.335,121.44,122.31,0.78,0.64%,10555900
1/10/19,121.98,122.18,121.57,121.59,-0.72,-0.59%,6672000
1/11/19,121.74,122.05,121.66,121.8,0.21,0.17%,8622600
1/14/19,122.15,122.24,121.87,122.09,0.29,0.24%,6477000
1/15/19,122.28,122.38,121.62,121.88,-0.21,-0.17%,7512700
1/16/19,122.04,122.44,122.02,122.27,0.39,0.32%,6878100
1/17/19,122.03,122.26,121.81,122.11,-0.16,-0.13%,8558500
1/18/19,121.23,121.515,121.02,121.02,-1.09,-0.89%,10896300
1/22/19,121.18,121.5,120.9,121.45,0.43,0.36%,7896600
1/23/19,120.96,121.54,120.86,121.28,-0.17,-0.14%,5224900
1/24/19,121.16,121.36,120.92,121.09,-0.19,-0.16%,5662400
1/25/19,122.02,122.91,122.02,122.86,1.77,1.46%,11103300
1/28/19,122.75,123.29,122.72,123.29,0.43,0.35%,8522100
1/29/19,123.71,124,123.46,123.98,0.69,0.56%,11610200
1/30/19,123.91,125.07,123.7,124.69,0.71,0.57%,12103900
1/31/19,125.18,125.23,124.62,124.75,0.06,0.05%,10209500
2/1/19,124.89,125.05,124.37,124.5,-0.25,-0.20%,12485400
2/4/19,123.99,124.29,123.82,123.96,-0.54,-0.43%,6879100
2/5/19,124.29,124.42,124.05,124.28,0.32,0.26%,6291300
2/6/19,124.16,124.19,123.4,123.44,-0.84,-0.68%,6595100
2/7/19,123.8,123.95,123.44,123.74,0.3,0.24%,5935400
2/8/19,124.05,124.33,123.98,124.21,0.47,0.38%,4235200
2/11/19,123.19,123.82,123.19,123.6,-0.61,-0.49%,4821900
2/12/19,123.96,124.03,123.61,123.86,0.26,0.21%,4271800
2/13/19,123.84,124.55,123.31,123.37,-0.49,-0.40%,7640500
2/14/19,123.84,124.2,123.53,124.06,0.69,0.56%,6276500
2/15/19,124.59,125,124.18,124.8,0.74,0.60%,12190100
2/19/19,125.98,126.79,125.93,126.7,1.9,1.52%,15614000
2/20/19,127,127.21,126.31,126.48,-0.22,-0.17%,8889600
2/21/19,126.15,126.22,125.05,125.05,-1.43,-1.13%,8634500
2/22/19,125.53,125.95,125.39,125.5,0.45,0.36%,5439300
2/25/19,125.78,125.9,125.23,125.37,-0.13,-0.10%,4882600
2/26/19,125.33,125.62,125.05,125.58,0.21,0.17%,5153500
2/27/19,125.17,125.23,124.4,124.69,-0.89,-0.71%,7935600
2/28/19,124.71,124.71,123.98,123.99,-0.7,-0.56%,7811700
3/1/19,123.48,123.96,121.87,121.88,-2.11,-1.70%,16411700
3/4/19,121.56,121.85,121.18,121.56,-0.32,-0.26%,10272500
3/5/19,121.38,121.73,121.03,121.72,0.16,0.13%,7120000
3/6/19,121.43,121.64,121.26,121.61,-0.11,-0.09%,4820400
3/7/19,121.27,121.71,121.18,121.51,-0.1,-0.08%,6088700
3/8/19,122.7,122.89,122.37,122.84,1.33,1.09%,10427700
3/11/19,122.52,122.54,121.92,122.24,-0.6,-0.49%,6708600
3/12/19,122.54,123.03,122.4,122.98,0.74,0.61%,6289800
3/13/19,123.56,123.88,123.425,123.84,0.86,0.70%,7377200
3/14/19,122.33,122.545,122.12,122.41,-1.43,-1.15%,6778400
3/15/19,123.06,123.4,122.9132,122.97,0.56,0.46%,9412000
3/18/19,123.3,123.3998,122.89,123.04,0.07,0.06%,7783200
3/19/19,123.72,123.79,123.34,123.38,0.34,0.28%,6558600
3/20/19,123.66,124.42,122.65,124.18,0.8,0.65%,11304900
3/21/19,124.36,124.37,123.11,123.68,-0.5,-0.40%,7739700
3/22/19,123.93,124.22,123.73,123.97,0.29,0.23%,5874000
3/25/19,124.56,125.11,124.4801,124.92,0.95,0.77%,7288300
3/26/19,124.48,124.51,124.07,124.3,-0.62,-0.50%,5056200
3/27/19,124.35,124.375,123.56,123.65,-0.65,-0.52%,6595000
3/28/19,122.28,122.355,121.705,121.9,-1.75,-1.42%,11878300
3/29/19,122.64,122.75,122.01,122.01,0.11,0.09%,7094200
4/1/19,122.4,122.43,121.46,121.53,-0.48,-0.39%,13559900
4/2/19,121.72,122.01,121.68,121.98,0.45,0.37%,4474900
4/3/19,121.73,122.01,121.675,121.8,-0.18,-0.15%,6152700
4/4/19,121.1,122.24,120.96,122.11,0.31,0.25%,7508700
4/5/19,121.88,122.13,121.6633,121.98,-0.13,-0.11%,5114400
4/8/19,122.97,123.0199,122.4,122.51,0.53,0.43%,4271000
4/9/19,123.26,123.35,123.03,123.15,0.64,0.52%,4648300
4/10/19,123.22,123.77,123.19,123.53,0.38,0.31%,6344700
4/11/19,122.54,122.75,121.79,121.95,-1.58,-1.28%,11694500
4/12/19,121.96,122.31,121.8,121.83,-0.12,-0.10%,5272800
4/15/19,121.2,121.82,121.095,121.6,-0.23,-0.19%,4252700
4/16/19,120.38,120.63,120.19,120.51,-1.09,-0.90%,10097800
4/17/19,120.46,120.51,120.195,120.28,-0.23,-0.19%,4693800
4/18/19,120.24,120.54,120.15,120.37,0.09,0.07%,4090400
4/22/19,120.46,120.5,120.27,120.37,0,0.00%,2251100
4/23/19,119.67,120.2,119.55,120.12,-0.25,-0.21%,5574800
4/24/19,120.06,120.72,120.04,120.47,0.35,0.29%,4173000
4/25/19,120.72,121.0962,120.5,120.57,0.1,0.08%,4836800
4/26/19,121.26,121.67,121.2199,121.37,0.8,0.66%,6022700
4/29/19,120.88,120.91,120.665,120.83,-0.54,-0.44%,4469700
4/30/19,120.89,121.36,120.85,121.2,0.37,0.31%,4758500
5/1/19,121.03,121.55,120.18,120.4,-0.8,-0.66%,12331800
5/2/19,119.69,120.11,119.54,119.94,-0.46,-0.38%,6759800
5/3/19,120.56,121.08,120.475,120.65,0.71,0.59%,8414500
5/6/19,120.61,121.12,120.54,120.81,0.16,0.13%,3479500
5/7/19,121.02,121.42,120.9067,121.21,0.4,0.33%,4010600
5/8/19,121.54,121.54,120.77,120.91,-0.3,-0.25%,4178900
5/9/19,120.96,121.62,120.86,121.2,0.29,0.24%,5015700
5/10/19,121.41,121.73,121.3,121.43,0.23,0.19%,4586300
5/13/19,122.63,122.85,122.325,122.67,1.24,1.02%,11130900
5/14/19,122.6,122.66,122.12,122.46,-0.21,-0.17%,5556100
5/15/19,122.71,122.765,122.2199,122.39,-0.07,-0.06%,10298900
5/16/19,122.03,122.0734,121.19,121.51,-0.88,-0.72%,6349400
5/17/19,121.03,121.06,120.33,120.65,-0.86,-0.71%,6589300
5/20/19,120.51,120.74,120.42,120.64,-0.01,-0.01%,4345800
5/21/19,120.08,120.36,119.83,120.36,-0.28,-0.23%,3845700
5/22/19,120.35,120.5,120.19,120.24,-0.12,-0.10%,3741800
5/23/19,120.82,121.52,120.77,121.17,0.93,0.77%,5914200
5/24/19,121.13,121.31,120.89,121.3,0.13,0.11%,2154800
5/28/19,120.8,120.84,120.46,120.83,-0.47,-0.39%,3988300
5/29/19,121.11,121.26,120.75,120.87,0.04,0.03%,3508600
5/30/19,120.97,121.69,120.8,121.69,0.82,0.68%,7757000
5/31/19,122.55,123.4,122.315,123.33,1.64,1.35%,15367000
6/3/19,124.09,125.34,123.9,125.11,1.78,1.44%,14173600
6/4/19,124.88,125.42,124.61,125.15,0.04,0.03%,7997000
6/5/19,126.18,126.37,125.24,125.47,0.32,0.26%,7637800
6/6/19,125.93,126.45,125.8,125.88,0.41,0.33%,5551700
6/7/19,126.79,127.25,126.32,126.59,0.71,0.56%,8145800
6/10/19,125.46,125.525,125.065,125.33,-1.26,-1.00%,5409900
6/11/19,124.94,125.4,124.884,125.18,-0.15,-0.12%,4757800
6/12/19,125.6,126.2,125.56,125.83,0.65,0.52%,5756100
6/13/19,126.03,126.77,125.9599,126.6,0.77,0.61%,5374800
6/14/19,127.21,127.63,126.26,126.56,-0.04,-0.03%,9226400
6/17/19,126.7,126.77,126.17,126.48,-0.08,-0.06%,4763300
6/18/19,127.58,127.75,126.39,127.12,0.64,0.51%,10309600
6/19/19,126.77,127.99,126.7,127.89,0.77,0.61%,11660600
6/20/19,130.41,131.49,130.185,131.11,3.22,2.52%,18636300
6/21/19,131.77,132.17,131.07,131.98,0.87,0.66%,15068000
6/24/19,132.77,134.035,132.58,133.94,1.96,1.49%,17851800
6/25/19,134.9,135.55,133.21,134.2,0.26,0.19%,24772200
6/26/19,132.99,133.55,132.41,132.97,-1.23,-0.92%,12016400
6/27/19,132.38,132.97,132.26,132.84,-0.13,-0.10%,8412700
6/28/19,133.05,133.34,132.61,133.2,0.36,0.27%,8076900
7/1/19,131.56,131.755,130.55,130.62,-2.58,-1.94%,13369800
7/2/19,131.37,133.63,131.16,133.41,2.79,2.14%,13282100
7/3/19,133.61,134.1,133.23,133.63,0.22,0.16%,6351500
7/5/19,131.46,132.32,130.81,132.14,-1.49,-1.12%,11536500
7/8/19,132.18,132.341,131.28,131.29,-0.85,-0.64%,8028800
7/9/19,131.43,132.1,131.1575,131.75,0.46,0.35%,6633400
7/10/19,132.94,133.87,132.35,133.83,2.08,1.58%,13920500
7/11/19,133.58,133.7,132.41,132.7,-1.13,-0.84%,7535100
7/12/19,132.89,133.69,132.53,133.53,0.83,0.63%,6309400
7/15/19,133.18,133.53,132.805,133.53,0,0.00%,4026500
7/16/19,133.18,133.3,132.13,132.4,-1.13,-0.85%,7965900
7/17/19,133,134.6,132.89,134.58,2.18,1.65%,11288200
7/18/19,133.83,136.63,133.61,136.48,1.9,1.41%,18466400
7/19/19,135.45,136.03,133.97,134.47,-2.01,-1.47%,18079100
7/22/19,134.56,134.82,134.32,134.45,-0.02,-0.01%,7570800
7/23/19,134.43,134.95,133.56,133.69,-0.76,-0.57%,9981300
7/24/19,134.59,134.84,133.98,134.37,0.68,0.51%,6715100
7/25/19,134.24,134.28,133.09,133.42,-0.95,-0.71%,11708200
7/26/19,134.24,134.29,133.59,133.64,0.22,0.16%,6249900
7/29/19,134.06,134.729,133.44,134.53,0.89,0.67%,9162400
7/30/19,134.76,135.18,134.41,134.98,0.45,0.33%,9458700
7/31/19,135.03,135.42,133.02,133.21,-1.77,-1.31%,18797100
8/1/19,132.42,136.43,132.305,136.41,3.2,2.40%,27719800
8/2/19,135.39,136.6,135.37,135.89,-0.52,-0.38%,13753200
8/5/19,137.93,138.64,137.05,137.79,1.9,1.40%,17519800
8/6/19,138.33,139.03,138.005,138.91,1.12,0.81%,9471200
8/7/19,141.28,142.47,140.88,141.02,2.11,1.52%,26671000
8/8/19,140.9,142.37,140.71,141.73,0.71,0.50%,13108500
8/9/19,141.28,142.03,140.96,141.26,-0.47,-0.33%,9485900
8/12/19,141.67,143.38,141.64,142.63,1.37,0.97%,14863000
8/13/19,143.17,143.285,139.35,141.78,-0.85,-0.60%,29930300
8/14/19,142.9,143.75,142.05,142.75,0.97,0.68%,20672800
8/15/19,142.96,144.02,142.61,143.7,0.95,0.67%,13501000
8/16/19,142.75,143.13,141.8,142.78,-0.92,-0.64%,12184400
8/19/19,141.33,141.79,140.85,141.11,-1.67,-1.17%,10558300
8/20/19,141.77,142.255,141.6,142.21,1.1,0.78%,7479300
8/21/19,141.62,142.17,141.46,141.76,-0.45,-0.32%,8118700
8/22/19,141.39,141.9,141.17,141.4,-0.36,-0.25%,6847600
8/23/19,141.84,144.33,141.64,144.17,2.77,1.96%,20290500
8/26/19,144.35,144.97,143.91,144.19,0.02,0.01%,12200800
8/27/19,144.3,145.68,144.27,145.57,1.38,0.96%,12857500
8/28/19,145.39,145.68,144.64,145.16,-0.41,-0.28%,11454600
8/29/19,145.4,145.49,143.28,144.12,-1.04,-0.72%,14764500
8/30/19,143.84,144.8822,143.02,143.75,-0.37,-0.26%,9642500
9/3/19,144.96,146.13,144.741,145.75,2,1.39%,15621800
9/4/19,145.54,146.82,145.5,146.66,0.91,0.62%,11291900
9/5/19,144.98,145.015,142,143.14,-3.52,-2.40%,20297800
9/6/19,143.64,144.06,141.86,141.92,-1.22,-0.85%,14175200
9/9/19,142.37,142.46,141.18,141.39,-0.53,-0.37%,11323800
9/10/19,141.23,141.525,140.16,140.18,-1.21,-0.86%,12629200
9/11/19,140.34,141.26,140.28,141.03,0.85,0.61%,7453000
9/12/19,142.68,143.1,141.11,141.32,0.29,0.21%,12673700
9/13/19,141.73,141.99,140.06,140.15,-1.17,-0.83%,13451700
9/16/19,141.6,142.05,141.02,141.32,1.17,0.83%,8094500
9/17/19,141.82,142.11,141.2237,141.6,0.28,0.20%,7046400
9/18/19,141.93,142.53,139.81,140.71,-0.89,-0.63%,15071600
9/19/19,141.57,141.74,141.0851,141.28,0.57,0.41%,8062500
9/20/19,141.61,143.03,141.46,142.95,1.67,1.18%,12276500
9/23/19,143.22,143.94,143.07,143.75,0.8,0.56%,9036200
9/24/19,143.21,144.77,142.88,144.51,0.76,0.53%,10620600
9/25/19,144.08,144.29,141.44,141.83,-2.68,-1.85%,11997800
9/26/19,142.19,142.57,141.56,141.79,-0.04,-0.03%,8803100
9/27/19,140.35,141.68,140.16,141.06,-0.73,-0.51%,9665900
9/30/19,139.77,140.21,138.03,138.87,-2.19,-1.55%,15530000
10/1/19,138.07,140.19,137.8,139.63,0.76,0.55%,12502400
10/2/19,140.79,141.88,140.462,141.26,1.63,1.17%,11944600
10/3/19,141.36,143.25,141.29,141.9,0.64,0.45%,12407800
10/4/19,141.48,142.31,141.14,141.9,0,0.00%,9689900
10/7/19,141.16,141.7709,140.24,140.69,-1.21,-0.85%,6162600
10/8/19,142.03,142.29,141.17,141.92,1.23,0.87%,10485400
10/9/19,141.82,142.58,141.62,142.05,0.13,0.09%,7047000
10/10/19,141.59,141.66,140.578,140.81,-1.24,-0.87%,9331500
10/11/19,139.97,140.19,138.91,140.03,-0.78,-0.55%,11425500
10/14/19,140.45,140.82,140.34,140.59,0.56,0.40%,4009100
10/15/19,140.27,140.3,139.21,139.61,-0.98,-0.70%,9131700
10/16/19,140.14,140.53,139.6988,140.41,0.8,0.57%,10363800
10/17/19,140.5,141.12,140.42,140.61,0.2,0.14%,6224200
10/18/19,140.5,140.71,140.32,140.46,-0.15,-0.11%,6416200
10/21/19,140.72,140.76,139.6,139.79,-0.67,-0.48%,8314300
10/22/19,140.13,140.3,139.72,140.2,0.41,0.29%,3885000
10/23/19,140.59,141,140.5,140.53,0.33,0.24%,4160000
10/24/19,141.02,141.74,140.93,141.53,1,0.71%,6275500
10/25/19,142.79,142.83,141.4,141.86,0.33,0.23%,6011400
10/28/19,141.25,141.25,140.4004,140.64,-1.22,-0.86%,5442000
10/29/19,140,140.63,139.78,140.25,-0.39,-0.28%,3835400
10/30/19,140.54,141.04,139.55,141.02,0.77,0.55%,6992800
10/31/19,141.98,142.69,141.89,142.43,1.41,1.00%,7050900
11/1/19,142.21,142.9,142.01,142.56,0.13,0.09%,8089900
11/4/19,142.26,142.45,141.7446,142.15,-0.41,-0.29%,4740200
11/5/19,140.65,140.89,139.38,139.85,-2.3,-1.62%,11782200
11/6/19,140.12,140.79,140,140.45,0.6,0.43%,6416400
11/7/19,140.11,140.2,137.6,138.27,-2.18,-1.55%,15214200
11/8/19,137.73,138.33,137.39,137.39,-0.88,-0.64%,10378200
11/11/19,137.61,137.79,136.435,137.06,-0.33,-0.24%,7038000
11/12/19,137.03,137.59,136.19,137.43,0.37,0.27%,6451200
11/13/19,137.8,138.22,137.64,137.98,0.55,0.40%,8809300
11/14/19,138.39,138.94,137.8685,138.56,0.58,0.42%,5220900
11/15/19,138.03,138.4208,137.971,138.21,-0.35,-0.25%,10106900
11/18/19,138.44,138.85,138.3,138.62,0.41,0.30%,5722100
11/19/19,138.13,138.9716,138.13,138.69,0.07,0.05%,4825600
11/20/19,138.53,139,138.1,138.76,0.07,0.05%,6894500
11/21/19,138.39,138.56,137.77,138,-0.76,-0.55%,4197200
11/22/19,138.37,138.46,137.66,137.74,-0.26,-0.19%,3620500
11/25/19,137.32,137.62,136.99,137.08,-0.66,-0.48%,6418000
11/26/19,136.98,137.8,136.58,137.74,0.66,0.48%,4725500
11/27/19,137.03,137.21,136.83,137.01,-0.73,-0.53%,4113100
11/29/19,137.1,138.1341,137.08,137.86,0.85,0.62%,4516400
12/2/19,137.32,138.09,137.3,137.79,-0.07,-0.05%,8278500
12/3/19,139.04,139.57,138.97,139.11,1.32,0.96%,8502900
12/4/19,139.16,139.165,138.59,138.92,-0.19,-0.14%,6326500
12/5/19,138.8,139.45,138.79,139,0.08,0.06%,5674400
12/6/19,137.76,137.8262,137.4,137.62,-1.38,-0.99%,8748900
12/9/19,137.8,137.81,137.45,137.58,-0.04,-0.03%,2814300
12/10/19,138.25,138.33,137.74,137.97,0.39,0.28%,3241700
12/11/19,138.2,139.3,138.1201,138.92,0.95,0.69%,6117700
12/12/19,139.78,139.85,137.88,138.43,-0.49,-0.35%,8816600
12/13/19,138.52,139.21,137.98,139.05,0.62,0.45%,6979800
12/16/19,139.2,139.39,138.8,139.04,-0.01,-0.01%,4647200
12/17/19,139.02,139.3,138.851,139.01,-0.03,-0.02%,4288100
12/18/19,138.86,139.25,138.81,139.02,0.01,0.01%,3608000
12/19/19,139.04,139.55,138.87,139.38,0.36,0.26%,4975100
12/20/19,139.37,139.52,138.98,139.52,0.14,0.10%,4481500
12/23/19,139.53,139.96,139.53,139.95,0.43,0.31%,5182300
12/24/19,140.44,141.33,140.43,141.27,1.32,0.94%,5303600
12/26/19,142.06,142.47,141.9062,142.38,1.11,0.79%,8343000
12/27/19,142.26,142.73,142.17,142.33,-0.05,-0.04%,5120400
12/30/19,142.56,142.8,142.46,142.63,0.3,0.21%,4812100
12/31/19,143.31,143.605,142.8,142.9,0.27,0.19%,5314400
